expid,group_size,year,leader_country,mean_age,sd_age,tot_injury,tot_sherpas,tot_oxy,mean_oxy,tot_death,tot_tibetans,mean_highpt,tot_success,tot_disputed,tot_claimed,peakid,num_doctors,num_fem,success_rate,injury_rate,female_perc,percent_same_cit,decade,region,himal,heightm,mean_exp,max_exp,min_exp,sd_exp,mean_idv,sd_idv,mean_pdi,sd_pdi
ANN295301,3,1995,Yugoslavia,39,4.582575695,0,0,0,0,0,0,1,0,0,0,ANN2,0,0,0,0,0,1,1990,5,1,7937,1,1,1,0,NA,NA,NA,NA
ANN296301,4,1996,Germany,31.75,4.787135539,0,0,0,0,0,0,1,0,0,0,ANN2,0,1,0,0,0.25,1,1990,5,1,7937,1,1,1,0,67,0,35,0
ANN300301,11,2000,Slovenia,32.63636364,9.113426658,1,0,0,0,0,0,0.090909091,0,0,0,ANN3,1,0,0,0.090909091,0,1,2000,5,1,7555,1.545454545,3,1,0.687551651,27.25,0.866025404,70.5,1.732050808
ANN301301,4,2001,Poland,36,4.546060566,0,0,0,0,0,0,1,0,0,0,ANN3,0,0,0,0,0,1,2000,5,1,7555,1,1,1,0,60,0,68,0
ANN302301,7,2002,S Korea,32.71428571,5.822779569,0,0,0,0,0,0,0.285714286,0,0,0,ANN3,0,0,0,0,0,1,2000,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN303301,3,2003,UK,31.66666667,2.886751346,0,0,0,0,0,0,1,3,0,0,ANN3,0,0,1,0,0,0.5,2000,5,1,7555,1.333333333,2,1,0.577350269,NA,NA,NA,NA
ANN303302,3,2003,Italy,33,9,0,0,0,0,0,0,1,0,0,0,ANN3,0,0,0,0,0,1,2000,5,1,7555,3.666666667,6,1,2.516611478,64.5,23,53.75,7.5
ANN310301,4,2010,UK,34.75,6.652067348,0,0,0,0,0,0,0.75,0,0,0,ANN3,0,0,0,0,0,1,2010,5,1,7555,2.75,7,1,2.872281323,NA,NA,NA,NA
ANN316101,3,2016,Austria,28.66666667,3.511884584,0,0,0,0,0,0,1,0,0,0,ANN3,0,0,0,0,0,1,2010,5,1,7555,2,2,2,0,57.6,5.813776741,15.6,10.2859127
ANN361101,7,1961,India,27.28571429,13.35058408,0,0,0,0,0,0,0.285714286,2,0,0,ANN3,1,0,0.285714286,0,0,1,1960,5,1,7555,1.571428571,3,1,0.786795792,42.6,8.694826048,73.4,5.796550698
ANN370101,8,1970,Japan,31,4.174754056,0,0,0,0,0,0,0.125,1,0,0,ANN3,0,8,0.125,0,1,1,1970,5,1,7555,1,1,1,0,43.09090909,6.47231868,56,4.449719092
ANN377301,26,1977,Italy,32.23076923,10.48926191,1,0,0,0,1,0,0.153846154,4,0,0,ANN3,0,7,0.153846154,0.038461538,0.269230769,1,1970,5,1,7555,1,1,1,0,72.82758621,11.86251288,51.03448276,3.868210722
ANN378301,7,1978,USA,27.28571429,6.369570517,1,0,0,0,0,0,0.428571429,0,0,0,ANN3,1,0,0,0.142857143,0,1,1970,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN379301,7,1979,UK,31,5.567764363,3,0,0,0,0,0,0.285714286,2,0,0,ANN3,0,1,0.285714286,0.428571429,0.142857143,1,1970,5,1,7555,1.142857143,2,1,0.377964473,NA,NA,NA,NA
ANN380101,13,1980,Australia,34.69230769,10.71124499,0,0,0,0,3,0,0,0,0,0,ANN3,0,0,0,0,0,0.916666667,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN380301,7,1980,Switzerland,34.14285714,10.36707242,0,0,0,0,0,0,0.142857143,1,0,0,ANN3,1,0,0.142857143,0,0,1,1980,5,1,7555,1.142857143,2,1,0.377964473,63.25,13.43502884,37.875,10.96015511
ANN381301,3,1981,UK,24,2.645751311,0,0,0,0,0,0,0.666666667,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN382101,10,1982,Japan,28.4,4.788875999,0,0,0,0,1,0,0.2,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,42.57142857,6.813045018,56.35714286,4.68396845
ANN382301,6,1982,Spain,30.5,4.460941605,0,0,0,0,0,0,0.333333333,0,0,0,ANN3,1,0,0,0,0,1,1980,5,1,7555,1,1,1,0,51,0,57,0
ANN383301,4,1983,UK,24.25,2.5,0,0,0,0,1,0,0.5,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN383302,5,1983,Australia,26.8,3.271085447,2,0,0,0,0,0,0.8,0,0,0,ANN3,0,0,0,0.4,0,0.75,1980,5,1,7555,1.4,2,1,0.547722558,NA,NA,NA,NA
ANN384301,4,1984,S Korea,25.25,1.707825128,0,0,0,0,0,0,0.5,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN385101,21,1985,Nepal,29.95238095,4.620348369,1,0,0,0,0,0,0.142857143,3,0,0,ANN3,1,0,0.142857143,0.047619048,0,1,1980,5,1,7555,1.047619048,2,1,0.21821789,30,0,65,0
ANN385301,5,1985,UK,26,2,0,0,0,0,0,0,0,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN386301,5,1986,S Korea,28.4,1.949358869,0,0,0,0,0,0,0,0,0,0,ANN3,0,0,0,0,0,1,1980,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN386302,7,1986,Italy,35.85714286,7.151423435,0,0,0,0,1,0,0.142857143,0,0,0,ANN3,1,0,0,0,0,0.833333333,1980,5,1,7555,1,1,1,0,76,0,50,0
ANN388301,5,1988,UK,31.2,6.140032573,0,0,0,0,0,0,0.4,0,0,0,ANN3,1,0,0,0,0,1,1980,5,1,7555,2,3,1,0.707106781,NA,NA,NA,NA
ANN390301,4,1990,S Korea,32,7.702813339,0,0,0,0,0,0,0.25,1,0,0,ANN3,0,0,0.25,0,0,1,1990,5,1,7555,1,1,1,0,NA,NA,NA,NA
ANN391302,8,1991,Japan,36.5,9.486832981,0,0,0,0,0,0,0.125,0,0,0,ANN3,0,4,0,0,0.5,1,1990,5,1,7555,1,1,1,0,46,0,54,0
ANN394301,13,1994,Slovenia,32.76923077,9.592999584,0,0,0,0,1,0,0.076923077,0,0,0,ANN3,1,1,0,0,0.076923077,0.916666667,1990,5,1,7555,1,1,1,0,30.07692308,11.09400392,68.23076923,9.984603532
ANN394302,4,1994,Spain,31,3.265986324,1,0,0,0,0,0,0.75,0,0,0,ANN3,0,0,0,0.25,0,1,1990,5,1,7555,1,1,1,0,51,0,57,0
ANN395301,4,1995,Japan,40,11.34313302,0,0,3,0.75,0,0,0.25,1,0,0,ANN3,0,0,0.25,0,0,1,1990,5,1,7555,1.25,2,1,0.5,40.66666667,8.262364472,57.66666667,5.680375574
ANN401301,8,2001,Australia,31.375,4.867897757,0,0,0,0,0,0,0.25,0,0,0,ANN4,0,2,0,0,0.25,1,2000,5,1,7525,1.125,2,1,0.353553391,90,0,36,0
ANN401302,4,2001,USA,32,1.825741858,0,0,0,0,0,0,0.25,0,0,0,ANN4,0,1,0,0,0.25,1,2000,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN401303,6,2001,Germany,46.66666667,7.580677191,0,0,0,0,0,0,0.166666667,1,0,0,ANN4,0,0,0.166666667,0,0,1,2000,5,1,7525,1.333333333,3,1,0.816496581,67,0,35,0
ANN402101,5,2002,Australia,39.6,10.35857133,0,0,0,0,0,0,0.2,0,0,0,ANN4,0,0,0,0,0,1,2000,5,1,7525,1.4,3,1,0.894427191,80,24.49489743,40.83333333,11.83920042
ANN402301,8,2002,France,44.875,10.00624805,1,0,0,0,0,0,0.875,0,0,0,ANN4,0,2,0,0.125,0.25,0.857142857,2000,5,1,7525,2.875,7,1,2.100170061,62,17.04894914,63.9,10.92855587
ANN402302,7,2002,Austria,42.14285714,9.771191866,0,0,0,0,0,0,0.428571429,0,0,0,ANN4,0,1,0,0,0.142857143,1,2000,5,1,7525,1.142857143,2,1,0.377964473,55,0,11,0
ANN403301,7,2003,Czech Republic,40.57142857,13.41463309,0,0,0,0,0,0,0.285714286,0,0,0,ANN4,1,0,0,0,0,0.833333333,2000,5,1,7525,2.285714286,5,1,1.603567451,60.75,7.778174593,54.75,6.363961031
ANN403302,7,2003,Australia,32.71428571,4.956957592,0,0,0,0,0,0,0.571428571,0,0,0,ANN4,0,2,0,0,0.285714286,0.833333333,2000,5,1,7525,1.428571429,3,1,0.786795792,NA,NA,NA,NA
ANN403303,7,2003,USA,56.71428571,7.825477317,1,0,0,0,0,0,0.571428571,0,0,0,ANN4,0,0,0,0.142857143,0,1,2000,5,1,7525,2.857142857,7,1,2.853569194,NA,NA,NA,NA
ANN403304,7,2003,Austria,42.57142857,10.2933173,0,0,0,0,0,0,0.285714286,0,0,0,ANN4,1,0,0,0,0,0.666666667,2000,5,1,7525,1.428571429,2,1,0.534522484,NA,NA,NA,NA
ANN403401,3,2003,Malaysia,26,8.660254038,0,0,0,0,0,0,0,0,0,0,ANN4,0,0,0,0,0,1,2000,5,1,7525,1.333333333,2,1,0.577350269,26,0,100,0
ANN404301,9,2004,Germany,43.11111111,7.785313809,0,0,0,0,0,0,0.333333333,0,0,0,ANN4,0,0,0,0,0,1,2000,5,1,7525,1.111111111,2,1,0.333333333,67,0,35,0
ANN405301,5,2005,Austria,47.8,7.049822693,0,0,0,0,1,0,0.4,0,0,0,ANN4,0,1,0,0,0.2,1,2000,5,1,7525,2.8,4,1,1.303840481,45.625,12.93872924,31.25,27.94765515
ANN405302,12,2005,Switzerland,45.16666667,10.4606043,0,0,0,0,0,0,0.083333333,0,0,0,ANN4,0,1,0,0,0.083333333,0.545454545,2000,5,1,7525,1.75,4,1,0.965307299,60.06666667,15.56767102,40.53333333,12.6709266
ANN406301,8,2006,Switzerland,45.125,11.55653804,0,0,0,0,0,0,0.125,1,0,0,ANN4,0,1,0.125,0,0.125,0.857142857,2000,5,1,7525,1.5,3,1,0.755928946,60.3,15.97254589,40.3,13.02177663
ANN407101,8,2007,USA,46.125,6.642665128,0,0,0,0,0,0,1,0,0,0,ANN4,0,3,0,0,0.375,1,2000,5,1,7525,2.5,5,1,1.309307341,NA,NA,NA,NA
ANN408301,4,2008,Switzerland,41.5,13.17826493,0,0,0,0,0,0,0,0,0,0,ANN4,0,1,0,0,0.25,1,2000,5,1,7525,3.25,10,1,4.5,68,0,34,0
ANN409201,3,2009,Bangladesh,28.66666667,0.577350269,0,0,0,0,0,0,1,3,3,0,ANN4,0,0,1,0,0,0.5,2000,5,1,7525,1,1,1,0,26.66666667,5.163977795,70,7.745966692
ANN409301,6,2009,Switzerland,46.16666667,13.65894091,0,0,0,0,0,0,0.5,0,0,0,ANN4,0,1,0,0,0.166666667,0.8,2000,5,1,7525,2.333333333,4,1,1.366260102,56.875,17.18335989,38.875,17.97170395
ANN410101,4,2010,Japan,52.25,11.78629147,0,0,0,0,0,0,0.25,1,0,0,ANN4,0,2,0.25,0,0.5,1,2010,5,1,7525,4.25,7,1,3.201562119,38,8.552359741,59.5,5.879747322
ANN411101,4,2011,Nepal,28,4.163331999,0,0,4,1,0,0,1,4,0,0,ANN4,0,4,1,0,1,1,2010,5,1,7525,1,1,1,0,30,0,65,0
ANN411301,10,2011,Austria,44.7,13.14069168,0,0,0,0,0,0,0.3,0,0,0,ANN4,0,0,0,0,0,1,2010,5,1,7525,1,1,1,0,55,0,11,0
ANN412101,5,2012,USA,43,12.08304597,0,0,0,0,0,0,0,0,0,0,ANN4,0,0,0,0,0,0.75,2010,5,1,7525,1.8,5,1,1.788854382,NA,NA,NA,NA
ANN412301,10,2012,France,48.7,10.17677094,0,0,0,0,0,0,0.5,0,0,0,ANN4,0,3,0,0,0.3,0.888888889,2010,5,1,7525,6.1,32,1,9.64307466,71.4,1.264911064,67.7,0.948683298
ANN413101,9,2013,Thailand,42.77777778,11.73432761,0,0,0,0,0,0,0.555555556,0,0,0,ANN4,0,2,0,0,0.222222222,0.75,2010,5,1,7525,1,1,1,0,29.66666667,19.26136028,61.22222222,9.921917377
ANN415101,3,2015,Japan,69.66666667,4.725815626,0,0,0,0,0,0,0,0,0,0,ANN4,0,1,0,0,0.333333333,1,2010,5,1,7525,1.666666667,3,1,1.154700538,46,0,54,0
ANN415102,3,2015,Russia,38.66666667,12.50333289,0,0,0,0,0,0,0,0,0,0,ANN4,0,1,0,0,0.333333333,0.5,2010,5,1,7525,2.666666667,6,1,2.886751346,39.6,12.25969005,71.2,22.36515146
ANN415302,3,2015,Poland,40,7,0,0,0,0,0,0,1,0,0,0,ANN4,0,0,0,0,0,1,2010,5,1,7525,1.666666667,2,1,0.577350269,60,0,68,0
ANN416101,4,2016,Finland,43,11.74734012,0,0,0,0,0,0,0,0,0,0,ANN4,0,1,0,0,0.25,0,2010,5,1,7525,1.25,2,1,0.5,47.57142857,16.4707533,61.71428571,12.75035014
ANN418301,8,2018,UK,48,12.21240587,0,0,0,0,0,0,0.375,0,0,0,ANN4,0,2,0,0,0.25,0.571428571,2010,5,1,7525,2.375,7,1,2.133909892,NA,NA,NA,NA
ANN450201,5,1950,UK,34.8,9.705668447,0,0,0,0,0,0,0.4,0,0,0,ANN4,1,0,0,0,0,0.75,1950,5,1,7525,1.2,2,1,0.447213595,NA,NA,NA,NA
ANN452301,5,1952,Japan,30.6,18.29754082,0,0,0,0,0,0,0,0,0,0,ANN4,1,0,0,0,0,1,1950,5,1,7525,3.2,4,1,1.303840481,46,0,54,0
ANN453301,7,1953,Japan,9.857142857,17.03358028,0,0,0,0,0,0,0,0,0,0,ANN4,0,0,0,0,0,1,1950,5,1,7525,1.142857143,2,1,0.377964473,46,0,54,0
ANN455101,4,1955,W Germany,26.25,2.62995564,0,0,0,0,0,0,0.75,3,0,0,ANN4,0,0,0.75,0,0,1,1950,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN460101,4,1960,UK,25,18.05547009,0,0,0,0,0,0,0.75,3,0,0,ANN4,0,0,0.75,0,0,0.666666667,1960,5,1,7525,2.25,3,2,0.5,NA,NA,NA,NA
ANN469301,9,1969,Czechoslovakia,39.88888889,6.009252126,2,0,0,0,0,0,0.111111111,1,0,0,ANN4,0,0,0.111111111,0.222222222,0,1,1960,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN469302,10,1969,Yugoslavia,25.6,15.50770418,0,0,0,0,0,0,0.3,3,0,0,ANN4,0,0,0.3,0,0,1,1960,5,1,7525,2.6,5,2,0.966091783,NA,NA,NA,NA
ANN470101,4,1970,Japan,30,6.683312552,0,0,0,0,0,0,0.25,1,0,0,ANN4,1,0,0.25,0,0,1,1970,5,1,7525,1,1,1,0,46,0,54,0
ANN474101,4,1974,W Germany,29,2.160246899,1,0,0,0,0,0,1,4,0,0,ANN4,0,0,1,0.25,0,1,1970,5,1,7525,2,2,2,0,NA,NA,NA,NA
ANN476101,6,1976,W Germany,40.5,5.00999002,0,0,0,0,0,0,0.333333333,2,0,0,ANN4,0,0,0.333333333,0,0,0.6,1970,5,1,7525,1.166666667,2,1,0.40824829,NA,NA,NA,NA
ANN478101,6,1978,S Korea,30.5,5.282045058,1,0,0,0,0,0,0.166666667,1,0,0,ANN4,1,0,0.166666667,0.166666667,0,1,1970,5,1,7525,1.166666667,2,1,0.40824829,NA,NA,NA,NA
ANN479301,16,1979,Spain,32.125,8.593602271,1,0,0,0,0,0,0.0625,0,0,0,ANN4,0,0,0,0.0625,0,0.933333333,1970,5,1,7525,1.125,2,1,0.341565026,NA,NA,NA,NA
ANN480301,13,1980,Austria,35.30769231,9.911143689,0,0,0,0,0,0,0.384615385,5,0,0,ANN4,1,1,0.384615385,0,0.076923077,0.083333333,1980,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN481101,7,1981,Austria,34.57142857,7.634508123,0,0,0,0,0,0,0.285714286,2,0,0,ANN4,1,1,0.285714286,0,0.142857143,0.166666667,1980,5,1,7525,1.142857143,2,1,0.377964473,NA,NA,NA,NA
ANN481301,17,1981,Italy,36.52941176,11.50607257,0,0,0,0,0,0,0.058823529,0,0,0,ANN4,2,0,0,0,0,1,1980,5,1,7525,2.588235294,6,2,1.064120736,76,0,50,0
ANN481401,7,1981,Canada,35.42857143,2.992052966,0,0,0,0,0,0,0.428571429,3,0,0,ANN4,1,0,0.428571429,0,0,0.5,1980,5,1,7525,2,4,1,1.154700538,NA,NA,NA,NA
ANN482301,15,1982,Austria,33.33333333,8.755950358,1,0,0,0,0,0,0.2,3,0,0,ANN4,0,1,0.2,0.066666667,0.066666667,0.285714286,1980,5,1,7525,1.333333333,3,1,0.723746864,NA,NA,NA,NA
ANN483101,4,1983,Japan,29.75,6.751543034,1,0,0,0,0,0,0.5,2,0,0,ANN4,0,0,0.5,0.25,0,1,1980,5,1,7525,1,1,1,0,42.8,7.155417528,56.2,4.91934955
ANN483301,15,1983,Austria,42.2,10.92310788,0,0,0,0,0,0,0.266666667,4,0,0,ANN4,1,0,0.266666667,0,0,0.285714286,1980,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN484301,8,1984,Italy,35.25,7.245688373,0,0,0,0,0,0,0.25,0,0,0,ANN4,0,3,0,0,0.375,0.714285714,1980,5,1,7525,1.375,2,1,0.51754917,74.33333333,2.5,56,9
ANN484302,10,1984,France,37.8,11.99814801,1,0,0,0,0,0,0.3,0,0,0,ANN4,1,2,0,0.1,0.2,0.666666667,1980,5,1,7525,1.3,2,1,0.483045892,NA,NA,NA,NA
ANN485301,7,1985,France,36.71428571,7.476948703,0,0,0,0,0,0,0.714285714,0,0,0,ANN4,0,1,0,0,0.142857143,0.833333333,1980,5,1,7525,1,1,1,0,69,10.63954886,65.9375,7.487489566
ANN486101,27,1986,Nepal,10.2962963,14.08440167,1,5,0,0,0,0,0.222222222,6,0,0,ANN4,1,10,0.222222222,0.037037037,0.37037037,1,1980,5,1,7525,1,1,1,0,30,0,65,0
ANN486301,9,1986,France,38.33333333,7.921489759,1,0,0,0,0,0,0.222222222,2,0,0,ANN4,1,1,0.222222222,0.111111111,0.111111111,0.875,1980,5,1,7525,1.444444444,2,1,0.527046277,66.9,12.96533841,67.7,0.948683298
ANN487101,6,1987,Austria,40.33333333,13.3666251,0,0,0,0,0,0,0.666666667,0,0,0,ANN4,0,0,0,0,0,0,1980,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN487301,6,1987,USA,35.83333333,7.413950814,1,0,0,0,0,0,0.166666667,1,0,0,ANN4,1,0,0.166666667,0.166666667,0,1,1980,5,1,7525,1.166666667,2,1,0.40824829,NA,NA,NA,NA
ANN487302,14,1987,USA,34.64285714,6.109351506,0,0,0,0,0,0,0.071428571,0,0,0,ANN4,1,1,0,0,0.071428571,1,1980,5,1,7525,1.142857143,2,1,0.36313652,NA,NA,NA,NA
ANN489301,8,1989,S Korea,30.625,7.576985831,0,0,0,0,0,0,0.25,2,0,0,ANN4,0,0,0.25,0,0,1,1980,5,1,7525,2,2,2,0,NA,NA,NA,NA
ANN490301,12,1990,France,37.08333333,8.15150107,0,0,0,0,0,0,0.083333333,0,0,0,ANN4,1,0,0,0,0,1,1990,5,1,7525,1.25,3,1,0.621581561,71,0,68,0
ANN490302,9,1990,France,38,5.5,1,0,0,0,0,0,0.444444444,0,0,0,ANN4,0,4,0,0.111111111,0.444444444,1,1990,5,1,7525,1,1,1,0,64.16666667,15.95922836,67.5,1.167748416
ANN490303,6,1990,Indonesia,20,9.838699101,0,0,1,0.166666667,0,0,0.166666667,1,0,0,ANN4,0,6,0.166666667,0,1,1,1990,5,1,7525,1,1,1,0,19.33333333,7.877855423,73.66666667,6.400757531
ANN491101,4,1991,USA,38.75,8.139410298,0,0,0,0,0,0,0.25,0,0,0,ANN4,0,2,0,0,0.5,1,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN491303,9,1991,Yugoslavia,34.77777778,5.286250509,0,0,0,0,0,0,0.333333333,0,0,0,ANN4,0,0,0,0,0,1,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN492101,11,1992,UK,33,8.306623863,2,0,1,0.090909091,0,0,0.454545455,5,0,0,ANN4,0,2,0.454545455,0.181818182,0.181818182,0.9,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN492301,5,1992,S Korea,26.8,3.962322551,0,0,0,0,0,0,0.2,1,0,0,ANN4,0,0,0.2,0,0,1,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN492302,6,1992,Spain,25.66666667,6.345602152,0,0,0,0,0,0,0.666666667,4,0,0,ANN4,0,1,0.666666667,0,0.166666667,1,1990,5,1,7525,1,1,1,0,51,0,57,0
ANN492304,6,1992,Japan,36.66666667,8.57126984,0,0,0,0,0,0,0.5,0,0,0,ANN4,0,0,0,0,0,1,1990,5,1,7525,1,1,1,0,43.71428571,6.047431568,55.57142857,4.157609203
ANN493301,13,1993,UK,35.69230769,6.980742742,2,0,0,0,0,0,0.076923077,0,0,0,ANN4,0,7,0,0.153846154,0.538461538,1,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN494301,7,1994,0,31.57142857,6.924765769,0,0,0,0,0,0,0.285714286,0,0,0,ANN4,0,2,0,0,0.285714286,0,1990,5,1,7525,1.142857143,2,1,0.377964473,33.125,17.32411614,68.375,7.424621202
ANN494302,5,1994,France,35.6,8.384509527,0,0,0,0,0,0,1,0,0,0,ANN4,0,0,0,0,0,1,1990,5,1,7525,1.2,2,1,0.447213595,71,0,68,0
ANN495101,20,1995,Austria,43.25,9.754216362,0,0,0,0,0,0,0.35,0,0,0,ANN4,1,1,0,0,0.05,1,1990,5,1,7525,1.05,2,1,0.223606798,55,0,11,0
ANN495102,4,1995,Australia,28.75,2.362907813,0,0,0,0,0,0,0,0,0,0,ANN4,0,0,0,0,0,0.666666667,1990,5,1,7525,1,1,1,0,74.8,25.98461083,38.2,16.88786547
ANN495301,3,1995,0,40.66666667,5.131601439,0,0,0,0,0,0,0.666666667,0,0,0,ANN4,0,2,0,0,0.666666667,0,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN496302,5,1996,0,32.4,8.384509527,0,0,0,0,2,0,0.4,0,0,0,ANN4,0,1,0,0,0.2,0,1990,5,1,7525,1,1,1,0,NA,NA,NA,NA
ANN496303,5,1996,Italy,37.6,10.03992032,0,0,0,0,0,0,0.2,0,0,0,ANN4,0,2,0,0,0.4,0,1990,5,1,7525,1.2,2,1,0.447213595,62.33333333,16.24397324,42.5,12.5499004
ANN496304,12,1996,Germany,45.66666667,10.24547202,0,0,0,0,0,0,0.5,0,0,0,ANN4,0,2,0,0,0.166666667,1,1990,5,1,7525,1.083333333,2,1,0.288675135,67,0,35,0
ANN496305,9,1996,Austria,41.11111111,8.70982842,0,0,0,0,0,0,0.222222222,0,0,0,ANN4,1,2,0,0,0.222222222,0.875,1990,5,1,7525,1.222222222,3,1,0.666666667,56.33333333,4,13.66666667,8
ANN496306,12,1996,Malaysia,35.08333333,6.082139775,1,0,1,0.083333333,0,0,0.083333333,1,0,0,ANN4,0,0,0.083333333,0.083333333,0,1,1990,5,1,7525,1,1,1,0,26.94117647,1.748949264,91.76470588,15.30330606
ANN497301,6,1997,Germany,47.83333333,4.956477244,1,0,0,0,0,0,0.166666667,0,0,0,ANN4,0,0,0,0.166666667,0,1,1990,5,1,7525,1,1,1,0,67,0,35,0
ANN497302,7,1997,Germany,47,8.98146239,0,0,0,0,0,0,0.285714286,0,0,0,ANN4,1,0,0,0,0,0.833333333,1990,5,1,7525,1,1,1,0,67.14285714,0.377964473,34.85714286,0.377964473
ANN498101,7,1998,Japan,42.28571429,10.19336853,0,0,0,0,0,0,0.714285714,5,0,0,ANN4,0,1,0.714285714,0,0.142857143,1,1990,5,1,7525,1,1,1,0,41.2,7.728734265,57.3,5.313504807
ANN498301,8,1998,Czech Republic,36.5,10.29563014,0,0,0,0,0,0,0.25,0,0,0,ANN4,1,0,0,0,0,0.714285714,1990,5,1,7525,2.625,11,1,3.461523199,56.66666667,2.645751311,66.55555556,18.96121773
ANNE00301,3,2000,0,30.66666667,5.033222957,0,0,0,0,0,0,1,0,0,0,ANNE,0,0,0,0,0,0,2000,5,1,8026,5.666666667,6,5,0.577350269,71,0,68,0
ANNE06101,4,2006,Poland,40,10.55146119,0,0,0,0,0,0,0.75,3,0,0,ANNE,0,0,0.75,0,0,0.333333333,2000,5,1,8026,8,14,4,4.320493799,NA,NA,NA,NA
ANNE74101,9,1974,Spain,40.66666667,12.09338662,0,0,0,0,0,0,0.333333333,3,0,0,ANNE,1,0,0.333333333,0,0,1,1970,5,1,8026,1.222222222,2,1,0.440958552,51,0,57,0
ANNE84301,5,1984,Switzerland,26.2,3.563705936,0,0,0,0,0,0,0.2,1,0,0,ANNE,1,0,0.2,0,0,1,1980,5,1,8026,7.6,19,3,6.503845017,68,0,34,0
ANNE88301,10,1988,Poland,37.8,6.957010852,1,0,1,0.1,1,0,0.3,3,0,0,ANNE,1,0,0.3,0.1,0,0.333333333,1980,5,1,8026,1.8,6,1,1.549193338,NA,NA,NA,NA
ANNM06101,4,2006,Poland,40,10.55146119,0,0,0,0,0,0,0.25,1,0,0,ANNM,0,0,0.25,0,0,0.333333333,2000,5,1,8051,9,15,5,4.320493799,NA,NA,NA,NA
ANNM81101,9,1981,Poland,33,8.366600265,1,0,0,0,0,0,0.222222222,2,0,0,ANNM,1,0,0.222222222,0.111111111,0,1,1980,5,1,8051,1.111111111,2,1,0.333333333,60,0,68,0
ANNM84302,5,1984,Switzerland,26.2,3.563705936,0,0,0,0,0,0,0.2,1,0,0,ANNM,1,0,0.2,0,0,1,1980,5,1,8051,8.8,20,4,6.379655163,68,0,34,0
ANNS02301,10,2002,France,25.6,4.695151163,0,0,0,0,0,0,0.3,0,0,0,ANNS,0,0,0,0,0,1,2000,5,1,7219,1,1,1,0,71,0,68,0
ANNS14101,5,2014,China,38.8,6.340346994,0,0,0,0,0,0,0,0,0,0,ANNS,0,1,0,0,0.2,1,2010,5,1,7219,1.2,2,1,0.447213595,24.44444444,5.270462767,73.33333333,7.90569415
ANNS15301,4,2015,France,37.25,10.40432602,0,0,0,0,0,0,0.75,0,0,0,ANNS,0,0,0,0,0,1,2010,5,1,7219,1.5,3,1,1,71,0,68,0
ANNS64301,5,1964,Japan,24.2,6.140032573,0,0,0,0,0,0,0,0,0,0,ANNS,0,0,0,0,0,1,1960,5,1,7219,1,1,1,0,40.66666667,8,57.66666667,5.5
ANNS70301,3,1970,0,32,2.645751311,0,0,0,0,0,0,0.333333333,1,0,0,ANNS,0,0,0.333333333,0,0,0,1970,5,1,7219,1.333333333,2,1,0.577350269,62.8,18.33575742,67.4,1.341640786
ANNS72301,4,1972,Japan,28.5,3.872983346,0,0,0,0,0,0,0.75,0,0,0,ANNS,0,0,0,0,0,1,1970,5,1,7219,1,1,1,0,46,0,54,0
ANNS73101,5,1973,Japan,25.8,3.563705936,0,0,0,0,0,0,0.2,0,0,0,ANNS,1,0,0,0,0,1,1970,5,1,7219,1,1,1,0,43.71428571,6.047431568,55.57142857,4.157609203
ANNS74101,6,1974,Japan,28.66666667,6.713171133,0,0,0,0,0,0,0,0,0,0,ANNS,0,0,0,0,0,1,1970,5,1,7219,1,1,1,0,44.22222222,5.333333333,55.22222222,3.666666667
ANNS75301,10,1975,Japan,22.9,8.478076302,0,0,0,0,0,0,0,0,0,0,ANNS,1,0,0,0,0,1,1970,5,1,7219,1,1,1,0,46,0,54,0
ANNS76301,11,1976,UK,19.90909091,12.89538325,0,0,0,0,0,0,0.272727273,3,0,0,ANNS,0,0,0.272727273,0,0,0.5,1970,5,1,7219,1,1,1,0,NA,NA,NA,NA
